step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
6	ISS07	cupola	52.82	27.1	40.8	false	
6	ISS08	common_area	48.68	48.43	59.7	false	
6	ISS09	crew_quarters	26.66	36.13	40.5	false	
7	ISS00	lab_module	72.09	48.75	56.1	false	
7	ISS01	crew_quarters	26.75	36.13	62.6	true	
7	ISS02	lab_module	75.79	47.28	67.7	false	
7	ISS03	common_area	44.34	50.4	74.0	false	
7	ISS04	lab_module	74.58	51.07	34.0	false	
7	ISS05	common_area	49.55	46.78	57.9	false	
7	ISS06	crew_quarters	25.47	36.33	42.2	false	
7	ISS07	hab_module	31.37	49.02	40.8	false	
7	ISS08	crew_quarters	25.87	33.97	59.7	true	
7	ISS09	exercise_area	50.6	75.34	35.4	false	
8	ISS00	exercise_area	48.8	72.61	52.2	false	
8	ISS01	lab_module	74.13	52.56	60.6	false	
8	ISS02	cupola	50.91	24.71	62.9	false	
8	ISS03	common_area	44.78	52.22	72.1	false	
8	ISS04	hab_module	28.35	50.58	40.0	false	
8	ISS05	common_area	48.52	47.1	51.3	false	
8	ISS06	hab_module	25.72	53.58	45.6	false	
8	ISS07	crew_quarters	29.18	33.04	43.5	false	
8	ISS08	hab_module	25.08	49.65	63.7	false	
8	ISS09	common_area	51.87	52.67	37.8	false	
9	ISS00	common_area	47.98	49.68	58.2	false	
9	ISS01	cupola	51.0	28.03	58.9	false	
9	ISS02	common_area	50.39	45.55	74.7	false	CONF01
9	ISS03	cupola	47.89	28.65	70.2	false	
9	ISS04	common_area	52.05	50.04	36.1	false	
9	ISS05	cupola	48.83	25.62	58.0	false	
9	ISS06	common_area	50.23	54.46	39.9	false	
9	ISS07	common_area	53.65	45.65	54.4	false	CONF01
9	ISS08	crew_quarters	25.73	34.62	62.3	true	
9	ISS09	hab_module	28.94	51.59	39.0	false	
10	ISS00	exercise_area	48.66	73.49	56.5	false	
10	ISS01	common_area	52.73	51.77	57.2	false	
10	ISS02	common_area	48.92	45.67	67.7	false	REPB01
10	ISS03	common_area	47.25	54.96	71.2	false	
10	ISS04	hab_module	28.37	49.47	35.1	false	
10	ISS05	crew_quarters	25.27	33.81	53.8	false	
10	ISS06	common_area	51.67	54.14	41.2	false	
10	ISS07	common_area	52.03	44.7	44.8	false	REPB01
10	ISS08	hab_module	25.22	50.75	57.6	false	
10	ISS09	common_area	53.11	50.95	38.1	false	
11	ISS00	crew_quarters	25.86	35.0	56.7	false	
11	ISS01	cupola	51.58	27.14	60.4	false	
11	ISS02	common_area	47.57	46.26	60.8	false	REPB01
11	ISS03	hab_module	25.93	54.66	74.8	false	
11	ISS04	common_area	51.63	48.77	34.5	false	
11	ISS05	hab_module	24.05	49.72	53.0	false	
11	ISS06	crew_quarters	28.21	36.18	39.9	false	
11	ISS07	common_area	50.2	44.33	39.6	false	REPB01
11	ISS08	common_area	48.55	51.45	62.8	false	
11	ISS09	hab_module	29.46	49.91	33.2	false	
12	ISS00	exercise_area	49.09	74.26	53.3	false	
12	ISS01	crew_quarters	28.37	34.36	56.9	false	
12	ISS02	crew_quarters	24.99	33.13	65.0	true	
12	ISS03	common_area	50.89	55.6	69.1	false	
12	ISS04	hab_module	27.7	48.59	40.0	false	
12	ISS05	common_area	46.83	50.73	51.2	false	
12	ISS06	hab_module	29.97	51.86	42.7	false	
12	ISS07	crew_quarters	25.92	31.79	45.5	false	
12	ISS08	crew_quarters	26.3	35.42	60.0	true	
12	ISS09	common_area	53.04	48.83	39.0	false	
13	ISS00	crew_quarters	26.35	35.44	57.3	false	
13	ISS01	common_area	52.97	48.68	58.0	false	
13	ISS02	lab_module	69.73	48.79	64.1	false	
13	ISS03	cupola	51.33	29.25	83.0	false	CONF02
13	ISS04	crew_quarters	27.01	33.51	35.2	false	
13	ISS05	common_area	47.24	51.72	57.2	false	
13	ISS06	lab_module	76.9	50.71	39.1	false	
13	ISS07	common_area	46.67	45.41	43.8	false	
13	ISS08	cupola	49.88	27.77	61.5	false	
13	ISS09	cupola	51.25	25.7	51.7	false	CONF02
14	ISS00	common_area	49.86	52.04	51.4	false	
14	ISS01	lab_module	75.23	48.15	63.2	false	
14	ISS02	common_area	45.54	50.0	63.0	false	
14	ISS03	cupola	52.07	28.68	69.3	false	REPB02
14	ISS04	crew_quarters	26.68	33.48	33.2	false	
14	ISS05	lab_module	71.54	52.11	53.7	false	
14	ISS06	common_area	54.42	49.38	45.0	false	
14	ISS07	cupola	47.68	25.12	38.8	false	
14	ISS08	common_area	50.43	52.0	62.1	false	
14	ISS09	cupola	50.84	25.35	34.9	false	REPB02
15	ISS00	crew_quarters	27.01	35.49	52.5	false	
15	ISS01	hab_module	28.02	47.61	58.1	false	
15	ISS02	common_area	45.78	51.45	68.9	false	
15	ISS03	cupola	52.59	27.9	66.2	false	REPB02
15	ISS04	common_area	49.2	48.12	37.6	false	
15	ISS05	crew_quarters	26.19	36.03	56.2	false	
15	ISS06	lab_module	76.56	48.31	43.4	false	
15	ISS07	exercise_area	46.36	72.21	44.2	false	
15	ISS08	exercise_area	50.7	74.42	56.3	false	
15	ISS09	cupola	50.34	25.16	37.5	false	REPB02
16	ISS00	hab_module	27.7	51.41	53.4	false	
16	ISS01	crew_quarters	27.0	32.89	56.9	false	
16	ISS02	hab_module	23.82	52.29	64.9	false	
16	ISS03	common_area	55.65	50.49	74.2	false	
16	ISS04	crew_quarters	26.07	33.74	33.1	false	
16	ISS05	common_area	49.94	53.25	56.0	false	
16	ISS06	cupola	51.55	25.14	43.2	false	
16	ISS07	lab_module	68.53	50.25	44.8	false	
16	ISS08	cupola	50.78	27.41	60.6	false	
16	ISS09	common_area	49.6	46.77	33.5	false	
17	ISS00	lab_module	74.61	51.03	51.0	false	
17	ISS01	common_area	49.43	46.79	60.5	false	
17	ISS02	crew_quarters	25.53	36.37	68.2	true	
17	ISS03	hab_module	31.34	48.86	72.0	false	
17	ISS04	exercise_area	48.81	72.59	38.7	false	
17	ISS05	exercise_area	50.67	75.31	50.5	false	
17	ISS06	exercise_area	51.26	70.55	45.1	false	
17	ISS07	exercise_area	46.49	74.67	41.9	false	
17	ISS08	crew_quarters	27.71	34.87	56.6	false	
17	ISS09	crew_quarters	26.04	33.04	36.2	false	
18	ISS00	common_area	51.95	50.63	56.1	false	
18	ISS01	lab_module	71.93	47.63	55.4	false	
18	ISS02	common_area	48.92	54.33	66.4	false	
18	ISS03	cupola	52.38	25.21	71.7	false	
18	ISS04	crew_quarters	25.74	34.32	37.6	false	
18	ISS05	cupola	50.98	28.05	54.3	false	
18	ISS06	crew_quarters	26.98	32.28	38.2	false	
18	ISS07	crew_quarters	24.61	36.36	44.7	false	
18	ISS08	common_area	52.04	50.07	57.3	false	
18	ISS09	crew_quarters	25.6	33.35	33.9	false	
19	ISS00	lab_module	74.95	49.97	53.2	false	
19	ISS01	common_area	47.58	47.82	61.3	false	
19	ISS02	cupola	50.19	28.97	61.1	false	
19	ISS03	common_area	53.49	45.53	73.0	false	
19	ISS04	exercise_area	48.65	73.46	35.6	false	
19	ISS05	hab_module	29.0	51.52	56.4	false	
19	ISS06	cupola	49.5	24.58	41.5	false	
19	ISS07	common_area	47.16	54.91	38.8	false	
19	ISS08	lab_module	74.88	49.5	62.3	false	
19	ISS09	common_area	47.07	48.57	33.2	false	
20	ISS00	hab_module	28.35	49.42	53.0	false	
20	ISS01	common_area	47.0	48.73	61.4	false	
20	ISS02	crew_quarters	27.66	36.54	75.2	true	CONF03
20	ISS03	common_area	51.85	44.64	72.9	false	
20	ISS04	cupola	49.1	27.23	35.9	false	
20	ISS05	crew_quarters	28.32	34.92	70.2	true	CONF03
20	ISS06	cupola	48.82	24.86	41.8	false	
20	ISS07	common_area	48.92	55.57	38.6	false	
20	ISS08	hab_module	28.13	49.0	62.3	false	
20	ISS09	common_area	46.77	49.6	33.4	false	
21	ISS00	crew_quarters	27.55	33.86	55.0	false	
21	ISS01	hab_module	24.04	49.81	60.1	false	
21	ISS02	crew_quarters	28.27	36.13	64.4	true	REPB03
21	ISS03	crew_quarters	26.75	31.66	67.0	true	
21	ISS04	cupola	49.3	27.5	38.7	false	
21	ISS05	crew_quarters	28.37	34.39	50.1	false	REPB03
21	ISS06	lab_module	70.36	47.66	39.0	false	
21	ISS07	crew_quarters	27.14	37.31	40.5	false	
21	ISS08	common_area	51.17	48.32	56.8	false	
21	ISS09	common_area	46.82	50.68	39.0	false	
22	ISS00	common_area	51.08	48.26	55.2	false	
22	ISS01	cupola	48.43	27.17	59.5	false	
22	ISS02	crew_quarters	28.72	35.55	65.3	true	REPB03
22	ISS03	cupola	49.08	24.07	71.1	false	
22	ISS04	common_area	49.17	51.87	32.6	false	
22	ISS05	crew_quarters	28.25	33.86	54.4	false	REPB03
22	ISS06	common_area	45.81	48.47	39.5	false	
22	ISS07	lab_module	75.4	54.21	40.4	false	
22	ISS08	crew_quarters	27.03	33.52	56.5	false	
22	ISS09	lab_module	70.92	51.4	34.6	false	
23	ISS00	exercise_area	50.31	71.92	49.6	false	
23	ISS01	exercise_area	48.2	74.46	61.7	false	
23	ISS02	exercise_area	52.94	73.72	64.0	false	
23	ISS03	hab_module	23.84	46.27	67.5	false	
23	ISS04	crew_quarters	26.66	35.52	35.1	false	
23	ISS05	common_area	52.42	47.82	50.7	false	
23	ISS06	lab_module	69.53	49.94	44.9	false	
23	ISS07	common_area	54.08	53.94	38.7	false	
23	ISS08	lab_module	73.16	48.3	59.1	false	
23	ISS09	crew_quarters	25.7	35.75	38.9	false	
24	ISS00	cupola	49.89	25.73	53.3	false	
24	ISS01	common_area	48.04	52.6	54.8	false	
24	ISS02	crew_quarters	28.95	34.11	67.1	true	
24	ISS03	common_area	45.24	46.91	67.9	false	
24	ISS04	hab_module	27.16	51.65	33.3	false	
24	ISS05	crew_quarters	27.54	33.08	50.3	false	
24	ISS06	hab_module	23.21	51.15	39.2	false	
24	ISS07	common_area	55.14	52.4	43.8	false	
24	ISS08	hab_module	26.11	48.42	54.7	false	
24	ISS09	common_area	48.83	53.04	36.1	false	
25	ISS00	lab_module	72.53	48.45	48.8	false	
25	ISS01	crew_quarters	26.25	36.05	57.9	false	
25	ISS02	common_area	53.9	47.84	61.2	false	
25	ISS03	hab_module	22.16	48.86	73.1	false	
25	ISS04	common_area	51.11	51.72	32.3	false	
25	ISS05	hab_module	27.22	47.33	52.0	false	
25	ISS06	crew_quarters	24.97	35.84	37.3	false	
25	ISS07	hab_module	31.45	50.49	40.3	false	
25	ISS08	common_area	48.66	48.46	60.7	false	
25	ISS09	cupola	49.94	28.38	31.3	false	
26	ISS00	crew_quarters	26.04	33.76	50.9	false	
26	ISS01	lab_module	73.3	52.71	56.0	false	
26	ISS02	crew_quarters	28.24	32.84	62.4	true	
26	ISS03	crew_quarters	23.92	34.75	67.8	true	
26	ISS04	common_area	51.61	51.26	38.1	false	
26	ISS05	lab_module	72.83	47.32	49.1	false	
26	ISS06	common_area	47.5	53.7	41.6	false	
26	ISS07	crew_quarters	29.51	33.86	42.9	false	
26	ISS08	hab_module	25.27	49.15	59.0	false	
26	ISS09	exercise_area	50.63	75.33	36.7	false	
27	ISS00	common_area	48.18	49.07	67.1	false	CONF04
27	ISS01	common_area	51.11	53.06	55.7	false	
27	ISS02	lab_module	74.7	46.58	63.2	false	
27	ISS03	crew_quarters	24.16	35.65	66.8	true	
27	ISS04	lab_module	74.86	50.56	34.1	false	
27	ISS05	common_area	48.47	47.13	55.1	false	
27	ISS06	crew_quarters	26.17	36.66	37.1	false	
27	ISS07	common_area	54.81	46.99	42.6	false	
27	ISS08	common_area	47.99	49.61	70.4	false	CONF04
27	ISS09	hab_module	28.34	52.19	37.2	false	
28	ISS00	common_area	47.97	49.72	60.8	false	CONF04
28	ISS01	common_area	52.05	52.53	60.6	false	
28	ISS02	hab_module	27.01	46.29	60.1	false	
28	ISS03	common_area	45.85	53.87	69.4	false	
28	ISS04	crew_quarters	27.77	34.5	36.8	false	
28	ISS05	lab_module	71.27	48.15	52.0	false	
28	ISS06	exercise_area	50.21	76.22	42.1	false	
28	ISS07	crew_quarters	28.54	32.3	36.3	false	
28	ISS08	common_area	47.97	50.28	71.4	false	CONF04
28	ISS09	crew_quarters	28.08	35.43	33.7	false	
29	ISS00	common_area	47.99	50.39	47.3	false	REPB04
29	ISS01	hab_module	29.05	51.44	56.2	false	
29	ISS02	common_area	48.84	45.69	66.1	false	
29	ISS03	hab_module	24.53	54.17	65.4	false	
29	ISS04	common_area	51.93	49.33	35.7	false	
29	ISS05	cupola	48.51	26.09	52.8	false	
29	ISS06	lab_module	74.7	53.42	41.7	false	
29	ISS07	cupola	50.97	24.08	41.1	false	
29	ISS08	common_area	48.18	50.93	52.2	false	REPB04
29	ISS09	cupola	51.56	27.2	37.3	false	
30	ISS00	common_area	48.23	51.02	47.6	false	REPB04
30	ISS01	lab_module	75.89	50.61	56.0	false	
30	ISS02	common_area	47.5	46.3	66.2	false	
30	ISS03	lab_module	72.51	54.67	65.5	false	
30	ISS04	common_area	51.61	48.74	35.5	false	
30	ISS05	cupola	48.38	26.61	53.1	false	
30	ISS06	hab_module	29.24	52.76	41.4	false	
30	ISS07	exercise_area	50.07	69.47	41.3	false	
30	ISS08	common_area	48.58	51.47	52.1	false	REPB04
30	ISS09	cupola	51.63	26.66	37.2	false	
31	ISS00	lab_module	72.13	51.29	51.4	false	
31	ISS01	crew_quarters	28.37	34.33	53.8	false	
31	ISS02	lab_module	70.28	47.76	62.9	false	
31	ISS03	common_area	50.99	55.59	71.5	false	
31	ISS04	cupola	50.56	25.89	30.5	false	
31	ISS05	crew_quarters	25.17	34.89	53.8	false	
31	ISS06	cupola	51.95	27.83	40.1	false	
31	ISS07	hab_module	25.29	45.5	42.9	false	
31	ISS08	cupola	49.57	27.68	57.6	false	
31	ISS09	common_area	53.02	48.78	31.2	false	
32	ISS00	hab_module	26.11	51.58	48.2	false	
32	ISS01	common_area	52.95	48.62	58.4	false	
32	ISS02	crew_quarters	24.63	33.81	65.1	true	
32	ISS03	lab_module	75.54	54.13	70.0	false	
32	ISS04	exercise_area	50.33	71.93	35.8	false	
32	ISS05	exercise_area	48.18	74.43	48.0	false	
32	ISS06	exercise_area	52.93	73.77	42.8	false	
32	ISS07	exercise_area	47.72	70.23	38.9	false	
32	ISS08	crew_quarters	26.64	35.52	54.7	false	
32	ISS09	crew_quarters	27.98	33.43	33.2	false	
33	ISS00	common_area	49.89	52.04	54.3	false	
33	ISS01	crew_quarters	27.92	33.37	53.7	false	
33	ISS02	common_area	45.54	50.08	65.1	false	
33	ISS03	cupola	52.11	28.65	69.6	false	
33	ISS04	crew_quarters	26.66	33.48	36.6	false	
33	ISS05	cupola	49.0	28.03	52.2	false	
33	ISS06	crew_quarters	28.95	34.15	36.8	false	
33	ISS07	crew_quarters	24.4	32.91	43.2	false	
33	ISS08	common_area	50.46	51.99	55.3	false	
33	ISS09	crew_quarters	27.56	33.09	32.9	false	
34	ISS00	hab_module	27.22	51.64	52.1	false	
34	ISS01	exercise_area	50.99	71.32	59.3	false	
34	ISS02	exercise_area	47.2	74.27	59.5	false	
34	ISS03	exercise_area	53.48	74.73	71.7	false	
34	ISS04	exercise_area	49.45	72.0	33.5	false	
34	ISS05	lab_module	72.37	52.56	48.4	false	
34	ISS06	exercise_area	52.63	71.85	49.5	false	CONF05
34	ISS07	common_area	44.52	48.53	37.4	false	
34	ISS08	exercise_area	50.72	74.41	70.8	false	CONF05
34	ISS09	common_area	50.62	46.8	31.3	false	
35	ISS00	cupola	50.59	27.59	52.6	false	
35	ISS01	hab_module	27.13	47.31	59.3	false	
35	ISS02	cupola	48.27	28.15	64.2	false	
35	ISS03	common_area	55.66	50.4	65.6	false	
35	ISS04	cupola	49.3	26.0	37.3	false	
35	ISS05	common_area	50.0	53.26	49.8	false	
35	ISS06	exercise_area	52.03	71.07	36.5	false	REPB05
35	ISS07	crew_quarters	23.92	34.7	38.1	false	
35	ISS08	exercise_area	51.06	74.11	54.0	false	REPB05
35	ISS09	common_area	49.55	46.78	37.3	false	
36	ISS00	crew_quarters	27.58	35.1	54.0	false	
36	ISS01	exercise_area	49.59	71.12	57.1	false	
36	ISS02	hab_module	24.78	53.15	59.5	false	
36	ISS03	crew_quarters	29.49	33.77	68.8	true	
36	ISS04	common_area	48.19	49.04	31.4	false	
36	ISS05	lab_module	74.13	52.56	54.9	false	
36	ISS06	exercise_area	51.21	70.53	35.7	false	REPB05
36	ISS07	lab_module	68.9	51.85	39.6	false	
36	ISS08	exercise_area	51.28	73.72	52.3	false	REPB05
36	ISS09	lab_module	72.02	47.58	33.6	false	
37	ISS00	common_area	51.96	50.6	48.1	false	
37	ISS01	crew_quarters	25.94	33.09	60.4	true	
37	ISS02	crew_quarters	26.25	36.67	61.8	true	
37	ISS03	hab_module	30.67	47.36	66.8	false	
37	ISS04	crew_quarters	25.74	34.34	32.7	false	
37	ISS05	hab_module	28.42	52.14	49.6	false	
37	ISS06	common_area	50.39	45.55	43.2	false	
37	ISS07	hab_module	23.24	53.16	36.7	false	
37	ISS08	common_area	52.05	50.04	58.1	false	
37	ISS09	crew_quarters	25.58	33.37	36.4	false	
38	ISS00	cupola	51.02	26.71	51.8	false	
38	ISS01	common_area	47.54	47.86	54.4	false	
38	ISS02	hab_module	27.14	53.7	66.5	false	
38	ISS03	common_area	53.41	45.47	66.6	false	
38	ISS04	hab_module	25.07	50.3	33.3	false	
38	ISS05	crew_quarters	28.11	35.39	48.7	false	
38	ISS06	crew_quarters	26.21	32.33	39.1	false	
38	ISS07	common_area	47.25	54.96	42.8	false	
38	ISS08	crew_quarters	27.72	34.18	53.8	false	
38	ISS09	common_area	47.05	48.62	36.0	false	
39	ISS00	lab_module	74.84	49.39	48.9	false	
39	ISS01	crew_quarters	25.24	33.89	56.4	false	
39	ISS02	common_area	51.89	54.05	60.9	false	
39	ISS03	common_area	51.75	44.6	72.3	false	
39	ISS04	common_area	48.21	50.99	31.1	false	
39	ISS05	common_area	53.16	50.79	52.0	false	
39	ISS06	crew_quarters	25.53	32.63	42.7	false	
39	ISS07	hab_module	25.93	54.66	40.3	false	
39	ISS08	exercise_area	51.09	72.43	59.5	false	
39	ISS09	exercise_area	47.84	73.02	30.5	false	
40	ISS00	hab_module	28.06	48.9	48.6	false	
40	ISS01	crew_quarters	25.12	34.41	56.6	false	
40	ISS02	common_area	53.1	53.21	60.7	false	
40	ISS03	lab_module	73.17	45.27	72.3	false	
40	ISS04	common_area	48.63	51.52	31.2	false	
40	ISS05	lab_module	75.95	49.76	51.7	false	
40	ISS06	crew_quarters	24.99	33.13	43.0	false	
40	ISS07	lab_module	73.99	54.67	40.0	false	
40	ISS08	common_area	51.14	48.3	59.7	false	
40	ISS09	cupola	48.41	27.12	30.5	false	
41	ISS00	crew_quarters	27.28	33.62	49.7	false	
41	ISS01	hab_module	24.14	50.75	55.8	false	
41	ISS02	crew_quarters	28.74	35.51	61.1	true	
41	ISS03	crew_quarters	25.78	31.83	67.5	true	
41	ISS04	common_area	49.2	51.88	37.2	false	
41	ISS05	hab_module	29.23	48.9	48.1	false	
41	ISS06	common_area	45.78	48.55	41.2	false	
41	ISS07	cupola	51.33	29.25	41.6	false	
41	ISS08	lab_module	73.69	48.35	58.8	false	
41	ISS09	exercise_area	48.16	74.4	35.6	false	
42	ISS00	hab_module	27.1	48.33	54.9	false	
42	ISS01	common_area	47.33	51.87	54.7	false	
42	ISS02	hab_module	30.43	50.52	62.9	false	
42	ISS03	crew_quarters	24.96	32.3	65.5	true	
42	ISS04	hab_module	26.63	51.7	33.8	false	
42	ISS05	common_area	52.38	47.78	54.1	false	
42	ISS06	cupola	47.77	26.75	36.3	false	
42	ISS07	common_area	54.15	53.87	42.1	false	
42	ISS08	cupola	49.93	25.73	57.6	false	
42	ISS09	lab_module	71.54	52.11	37.0	false	
43	ISS00	lab_module	73.04	48.31	49.7	false	
43	ISS01	common_area	48.09	52.63	60.5	false	
43	ISS02	lab_module	76.9	49.29	59.9	false	
43	ISS03	common_area	45.19	46.99	69.9	false	
43	ISS04	crew_quarters	27.01	35.49	36.2	false	
43	ISS05	hab_module	28.02	47.61	52.5	false	
43	ISS06	exercise_area	47.19	74.22	41.7	false	
43	ISS07	crew_quarters	29.34	35.65	36.4	false	
43	ISS08	exercise_area	49.47	71.99	60.2	false	
43	ISS09	crew_quarters	26.19	36.03	33.2	false	
44	ISS00	crew_quarters	26.3	33.58	48.5	false	
44	ISS01	lab_module	72.46	52.59	56.6	false	
44	ISS02	common_area	53.87	47.77	65.9	false	
44	ISS03	crew_quarters	23.99	33.86	65.3	true	
44	ISS04	common_area	51.14	51.7	36.1	false	
44	ISS05	cupola	50.25	25.14	52.3	false	
44	ISS06	hab_module	23.82	52.29	42.3	false	
44	ISS07	cupola	52.83	27.0	40.7	false	
44	ISS08	common_area	48.63	48.48	54.1	false	
44	ISS09	crew_quarters	26.72	36.13	37.4	false	
45	ISS00	common_area	48.55	48.55	52.1	false	
45	ISS01	crew_quarters	26.81	36.13	59.9	true	
45	ISS02	lab_module	75.69	47.19	63.7	false	
45	ISS03	exercise_area	46.24	73.65	71.0	false	
45	ISS04	exercise_area	51.09	74.07	30.5	false	
45	ISS05	exercise_area	49.62	71.11	54.2	false	
45	ISS06	exercise_area	48.38	75.75	39.4	false	
45	ISS07	hab_module	31.34	48.86	36.7	false	
45	ISS08	crew_quarters	25.86	34.0	56.9	false	
45	ISS09	common_area	51.01	53.1	31.6	false	
46	ISS00	hab_module	25.22	49.25	48.0	false	
46	ISS01	common_area	51.17	53.04	59.0	false	
46	ISS02	cupola	50.84	24.68	64.3	false	
46	ISS03	crew_quarters	24.18	35.7	70.8	true	
46	ISS04	cupola	50.97	27.07	35.3	false	
46	ISS05	crew_quarters	25.96	33.08	48.2	false	
46	ISS06	cupola	49.46	28.92	43.1	false	
46	ISS07	common_area	54.76	46.91	38.3	false	
46	ISS08	cupola	48.99	26.57	70.0	false	CONF06
46	ISS09	cupola	50.98	28.05	46.9	false	CONF06
47	ISS00	common_area	47.97	49.75	53.9	false	
47	ISS01	crew_quarters	27.8	35.75	53.7	false	
47	ISS02	crew_quarters	26.87	32.27	65.6	true	
47	ISS03	exercise_area	47.28	75.88	68.8	false	
47	ISS04	lab_module	74.95	49.97	37.4	false	
47	ISS05	cupola	48.79	25.66	51.5	false	
47	ISS06	common_area	50.39	54.45	37.1	false	
47	ISS07	hab_module	29.66	46.27	43.3	false	
47	ISS08	cupola	48.99	26.91	52.6	false	REPB06
47	ISS09	cupola	51.35	27.66	31.5	false	REPB06
48	ISS00	hab_module	25.08	50.35	53.0	false	
48	ISS01	exercise_area	51.86	74.37	58.8	false	
48	ISS02	common_area	48.77	45.71	59.7	false	
48	ISS03	cupola	48.71	29.28	72.0	false	
48	ISS04	crew_quarters	27.71	34.15	32.8	false	
48	ISS05	lab_module	70.75	48.94	49.3	false	
48	ISS06	crew_quarters	27.66	36.54	38.6	false	
48	ISS07	crew_quarters	27.67	31.82	38.0	false	
48	ISS08	cupola	49.1	27.23	58.4	false	REPB06
48	ISS09	cupola	51.57	27.17	28.8	false	REPB06
49	ISS00	cupola	49.12	27.28	51.8	false	
49	ISS01	hab_module	29.4	50.56	60.2	false	
49	ISS02	cupola	48.72	24.92	63.5	false	
49	ISS03	common_area	49.21	55.62	65.9	false	
49	ISS04	lab_module	74.58	48.93	37.5	false	
49	ISS05	common_area	46.75	49.77	49.3	false	
49	ISS06	lab_module	75.79	52.72	39.0	false	
49	ISS07	crew_quarters	26.75	31.66	37.2	false	
49	ISS08	cupola	49.3	27.5	54.2	false	REPB06
49	ISS09	cupola	51.62	26.64	34.8	false	REPB06
50	ISS00	cupola	49.34	27.53	52.1	false	
50	ISS01	lab_module	75.94	49.67	59.9	false	
50	ISS02	cupola	48.19	25.44	63.7	false	
50	ISS03	common_area	51.08	55.57	65.8	false	
50	ISS04	hab_module	27.65	48.55	37.4	false	
50	ISS05	common_area	46.86	50.84	49.4	false	
50	ISS06	hab_module	30.03	51.75	38.8	false	
50	ISS07	crew_quarters	25.83	31.82	37.5	false	
50	ISS08	hab_module	26.06	51.56	56.2	false	
50	ISS09	common_area	53.0	48.73	37.1	false	
51	ISS00	crew_quarters	26.38	35.46	58.7	true	
51	ISS01	exercise_area	51.95	72.3	61.0	false	
51	ISS02	lab_module	69.69	48.91	64.5	false	
51	ISS03	crew_quarters	28.17	36.96	72.7	true	
51	ISS04	common_area	50.46	48.01	36.1	false	
51	ISS05	hab_module	24.5	51.52	59.3	false	
51	ISS06	common_area	54.41	50.7	41.5	false	
