step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
25	ISS05	crew_quarters	27.03	32.9	51.9	false	REPA03
25	ISS06	crew_quarters	24.97	35.84	39.7	false	
25	ISS07	hab_module	31.45	50.49	42.7	false	
25	ISS08	common_area	48.66	48.46	63.1	false	
25	ISS09	cupola	49.94	28.38	33.7	false	
26	ISS00	common_area	48.58	48.53	52.8	false	
26	ISS01	crew_quarters	26.78	36.13	58.0	true	
26	ISS02	crew_quarters	28.24	32.84	64.4	true	
26	ISS03	lab_module	68.54	50.41	69.8	false	
26	ISS04	common_area	51.61	51.26	40.1	false	
26	ISS05	lab_module	72.83	47.32	51.0	false	
26	ISS06	common_area	47.5	53.7	43.6	false	
26	ISS07	crew_quarters	29.51	33.86	44.9	false	
26	ISS08	crew_quarters	25.86	33.99	61.0	true	
26	ISS09	exercise_area	50.63	75.33	38.7	false	
27	ISS00	common_area	48.18	49.07	71.4	false	CONF04
27	ISS01	common_area	51.11	53.06	58.7	false	
27	ISS02	lab_module	74.7	46.58	66.1	false	
27	ISS03	crew_quarters	24.16	35.65	69.7	true	
27	ISS04	crew_quarters	27.72	34.83	37.1	false	
27	ISS05	common_area	48.47	47.13	58.1	false	
27	ISS06	crew_quarters	26.17	36.66	40.1	false	
27	ISS07	common_area	54.81	46.99	45.5	false	
27	ISS08	common_area	47.99	49.61	74.6	false	CONF04
27	ISS09	crew_quarters	27.71	35.82	40.1	false	
28	ISS00	common_area	47.97	49.72	65.8	false	CONF04
28	ISS01	common_area	52.05	52.53	64.4	false	
28	ISS02	hab_module	27.01	46.29	63.8	false	
28	ISS03	common_area	45.85	53.87	73.2	false	
28	ISS04	crew_quarters	27.77	34.5	40.5	false	
28	ISS05	crew_quarters	25.56	33.39	55.7	false	
28	ISS06	exercise_area	50.21	76.22	45.8	false	
28	ISS07	exercise_area	52.38	70.31	40.0	false	
28	ISS08	common_area	47.97	50.28	76.4	false	CONF04
28	ISS09	exercise_area	51.78	74.49	37.4	false	
29	ISS00	common_area	47.99	50.39	65.6	false	CONF04
29	ISS01	crew_quarters	28.13	35.36	59.9	true	
29	ISS02	common_area	48.84	45.69	69.8	false	
29	ISS03	hab_module	24.53	54.17	69.2	false	
29	ISS04	common_area	51.93	49.33	39.4	false	
29	ISS05	cupola	48.51	26.09	56.5	false	
29	ISS06	lab_module	74.7	53.42	45.4	false	
29	ISS07	cupola	50.97	24.08	44.8	false	
29	ISS08	common_area	48.18	50.93	70.4	false	CONF04
29	ISS09	cupola	51.56	27.2	41.0	false	
30	ISS00	common_area	48.23	51.02	50.1	false	REPA04
30	ISS01	lab_module	75.89	50.61	59.1	false	
30	ISS02	common_area	47.5	46.3	69.4	false	
30	ISS03	lab_module	72.51	54.67	68.7	false	
30	ISS04	common_area	51.61	48.74	38.7	false	
30	ISS05	cupola	48.38	26.61	56.2	false	
30	ISS06	crew_quarters	28.24	36.16	44.6	false	
30	ISS07	exercise_area	50.07	69.47	44.5	false	
30	ISS08	common_area	48.58	51.47	54.7	false	REPA04
30	ISS09	crew_quarters	28.38	34.41	40.4	false	
31	ISS00	common_area	48.66	51.54	52.2	false	REPA04
31	ISS01	crew_quarters	28.37	34.33	56.9	false	
31	ISS02	lab_module	70.28	47.76	66.1	false	
31	ISS03	common_area	50.99	55.59	74.6	false	
31	ISS04	cupola	50.56	25.89	33.7	false	
31	ISS05	crew_quarters	25.17	34.89	57.0	false	
31	ISS06	cupola	51.95	27.83	43.3	false	
31	ISS07	hab_module	25.29	45.5	46.0	false	
31	ISS08	common_area	49.14	51.85	58.4	false	REPA04
31	ISS09	common_area	53.02	48.78	34.3	false	
32	ISS00	common_area	49.23	51.9	49.0	false	REPA04
32	ISS01	common_area	52.95	48.62	61.5	false	
32	ISS02	crew_quarters	24.63	33.81	68.3	true	
32	ISS03	lab_module	75.54	54.13	73.2	false	
32	ISS04	exercise_area	50.33	71.93	39.0	false	
32	ISS05	exercise_area	48.18	74.43	51.2	false	
32	ISS06	exercise_area	52.93	73.77	46.0	false	
32	ISS07	exercise_area	47.72	70.23	42.1	false	
32	ISS08	common_area	49.79	52.03	55.5	false	REPA04
32	ISS09	crew_quarters	27.98	33.43	36.3	false	
33	ISS00	common_area	49.89	52.04	57.0	false	
33	ISS01	crew_quarters	27.92	33.37	56.5	false	
33	ISS02	common_area	45.54	50.08	67.9	false	
33	ISS03	cupola	52.11	28.65	72.3	false	
33	ISS04	crew_quarters	26.66	33.48	39.3	false	
33	ISS05	cupola	49.0	28.03	55.0	false	
33	ISS06	crew_quarters	28.95	34.15	39.5	false	
33	ISS07	crew_quarters	24.4	32.91	46.0	false	
33	ISS08	common_area	50.46	51.99	58.1	false	
33	ISS09	crew_quarters	27.56	33.09	35.6	false	
34	ISS00	crew_quarters	27.03	35.48	55.7	false	
34	ISS01	exercise_area	50.99	71.32	62.9	false	
34	ISS02	exercise_area	47.2	74.27	63.1	false	
34	ISS03	crew_quarters	29.36	35.61	75.2	true	
34	ISS04	exercise_area	49.45	72.0	37.1	false	
34	ISS05	crew_quarters	26.22	36.04	52.0	false	
34	ISS06	exercise_area	52.63	71.85	54.0	false	CONF05
34	ISS07	common_area	44.52	48.53	41.0	false	
34	ISS08	exercise_area	50.72	74.41	75.3	false	CONF05
34	ISS09	common_area	50.62	46.8	34.9	false	
35	ISS00	cupola	50.59	27.59	56.2	false	
35	ISS01	crew_quarters	26.98	32.89	62.9	true	
35	ISS02	cupola	48.27	28.15	67.8	false	
35	ISS03	common_area	55.66	50.4	69.2	false	
35	ISS04	cupola	49.3	26.0	40.9	false	
35	ISS05	common_area	50.0	53.26	53.4	false	
35	ISS06	exercise_area	52.03	71.07	52.8	false	CONF05
35	ISS07	crew_quarters	23.92	34.7	41.7	false	
35	ISS08	exercise_area	51.06	74.11	70.3	false	CONF05
35	ISS09	common_area	49.55	46.78	40.9	false	
36	ISS00	exercise_area	51.1	74.05	57.0	false	
36	ISS01	exercise_area	49.59	71.12	60.0	false	
36	ISS02	hab_module	24.78	53.15	62.5	false	
36	ISS03	crew_quarters	29.49	33.77	71.7	true	
36	ISS04	crew_quarters	25.85	34.02	34.3	false	
36	ISS05	lab_module	74.13	52.56	57.8	false	
36	ISS06	exercise_area	51.21	70.53	38.3	false	REPA05
36	ISS07	lab_module	68.9	51.85	42.5	false	
36	ISS08	exercise_area	51.28	73.72	55.0	false	REPA05
36	ISS09	crew_quarters	26.01	33.05	36.6	false	
37	ISS00	crew_quarters	27.73	34.8	51.0	false	
37	ISS01	cupola	49.19	25.34	63.3	false	
37	ISS02	common_area	49.0	54.35	64.7	false	
37	ISS03	crew_quarters	29.1	32.91	69.7	true	
37	ISS04	crew_quarters	25.74	34.34	35.6	false	
37	ISS05	crew_quarters	27.75	35.78	52.5	false	
37	ISS06	exercise_area	50.26	70.29	44.1	false	REPA05
37	ISS07	hab_module	23.24	53.16	39.6	false	
37	ISS08	exercise_area	51.36	73.27	59.1	false	REPA05
37	ISS09	crew_quarters	25.58	33.37	39.3	false	
38	ISS00	cupola	51.02	26.71	54.7	false	
38	ISS01	crew_quarters	25.52	33.43	57.3	false	
38	ISS02	hab_module	27.14	53.7	69.4	false	
38	ISS03	common_area	53.41	45.47	69.5	false	
38	ISS04	hab_module	25.07	50.3	36.2	false	
38	ISS05	crew_quarters	28.11	35.39	51.6	false	
38	ISS06	exercise_area	49.28	70.36	40.0	false	REPA05
38	ISS07	common_area	47.25	54.96	45.7	false	
38	ISS08	exercise_area	51.3	72.83	54.7	false	REPA05
38	ISS09	common_area	47.05	48.62	38.9	false	
39	ISS00	lab_module	74.84	49.39	51.5	false	
39	ISS01	crew_quarters	25.24	33.89	58.9	true	
39	ISS02	common_area	51.89	54.05	63.5	false	
39	ISS03	common_area	51.75	44.6	74.8	false	
39	ISS04	common_area	48.21	50.99	33.7	false	
39	ISS05	common_area	53.16	50.79	54.5	false	
39	ISS06	crew_quarters	25.53	32.63	45.3	false	
39	ISS07	crew_quarters	26.26	37.29	42.9	false	
39	ISS08	exercise_area	51.09	72.43	62.1	false	
39	ISS09	crew_quarters	25.13	34.33	33.1	false	
40	ISS00	crew_quarters	27.53	33.84	51.2	false	
40	ISS01	crew_quarters	25.12	34.41	59.2	true	
40	ISS02	common_area	53.1	53.21	63.3	false	
40	ISS03	lab_module	73.17	45.27	74.9	false	
40	ISS04	common_area	48.63	51.52	33.8	false	
40	ISS05	lab_module	75.95	49.76	54.3	false	
40	ISS06	crew_quarters	24.99	33.13	45.6	false	
40	ISS07	lab_module	73.99	54.67	42.6	false	
40	ISS08	common_area	51.14	48.3	62.2	false	
40	ISS09	cupola	48.41	27.12	33.1	false	
41	ISS00	common_area	51.05	48.25	52.3	false	
41	ISS01	crew_quarters	25.19	34.95	58.4	true	
41	ISS02	crew_quarters	28.74	35.51	63.7	true	
41	ISS03	hab_module	25.13	45.56	70.1	false	
41	ISS04	common_area	49.2	51.88	39.8	false	
41	ISS05	hab_module	29.23	48.9	50.7	false	
41	ISS06	common_area	45.78	48.55	43.8	false	
41	ISS07	cupola	51.33	29.25	44.1	false	
41	ISS08	crew_quarters	27.01	33.51	61.3	true	
41	ISS09	exercise_area	48.16	74.4	38.2	false	
42	ISS00	hab_module	27.1	48.33	57.5	false	
42	ISS01	common_area	47.33	51.87	57.2	false	
42	ISS02	hab_module	30.43	50.52	65.5	false	
42	ISS03	crew_quarters	24.96	32.3	68.0	true	
42	ISS04	crew_quarters	26.68	35.52	36.4	false	
42	ISS05	common_area	52.38	47.78	56.7	false	
42	ISS06	crew_quarters	24.52	34.5	38.9	false	
42	ISS07	crew_quarters	28.82	36.43	44.7	false	
42	ISS08	cupola	49.93	25.73	60.2	false	
42	ISS09	crew_quarters	25.73	35.76	39.5	false	
43	ISS00	crew_quarters	26.63	33.48	52.3	false	
43	ISS01	common_area	48.09	52.63	63.1	false	
43	ISS02	lab_module	76.9	49.29	62.4	false	
43	ISS03	common_area	45.19	46.99	72.5	false	
43	ISS04	crew_quarters	27.01	35.49	38.8	false	
43	ISS05	crew_quarters	27.51	33.06	55.1	false	
43	ISS06	exercise_area	47.19	74.22	44.3	false	
43	ISS07	exercise_area	53.46	74.79	39.0	false	
43	ISS08	exercise_area	49.47	71.99	62.8	false	
43	ISS09	exercise_area	49.26	75.29	35.8	false	
44	ISS00	crew_quarters	26.3	33.58	51.1	false	
44	ISS01	crew_quarters	26.27	36.06	59.2	true	
44	ISS02	common_area	53.87	47.77	68.5	false	
44	ISS03	crew_quarters	23.99	33.86	67.9	true	
44	ISS04	common_area	51.14	51.7	38.7	false	
44	ISS05	cupola	50.25	25.14	54.8	false	
44	ISS06	hab_module	23.82	52.29	44.9	false	
44	ISS07	cupola	52.83	27.0	43.3	false	
44	ISS08	crew_quarters	26.07	33.74	56.7	false	
44	ISS09	crew_quarters	26.72	36.13	40.0	false	
45	ISS00	common_area	48.55	48.55	55.0	false	
45	ISS01	crew_quarters	26.81	36.13	62.7	true	
45	ISS02	lab_module	75.69	47.19	66.5	false	
45	ISS03	exercise_area	46.24	73.65	73.8	false	
45	ISS04	crew_quarters	27.57	35.12	33.4	false	
45	ISS05	exercise_area	49.62	71.11	57.0	false	
45	ISS06	crew_quarters	25.53	36.37	42.2	false	
45	ISS07	crew_quarters	29.5	33.81	39.5	false	
45	ISS08	crew_quarters	25.86	34.0	59.7	true	
45	ISS09	crew_quarters	27.25	36.05	34.4	false	
46	ISS00	hab_module	25.22	49.25	52.1	false	
46	ISS01	common_area	51.17	53.04	63.1	false	
46	ISS02	cupola	50.84	24.68	68.4	false	
46	ISS03	crew_quarters	24.18	35.7	74.9	true	
46	ISS04	cupola	50.97	27.07	39.3	false	
46	ISS05	crew_quarters	25.96	33.08	52.3	false	
46	ISS06	cupola	49.46	28.92	47.2	false	
46	ISS07	common_area	54.76	46.91	42.4	false	
46	ISS08	cupola	48.99	26.57	76.3	false	CONF06
46	ISS09	cupola	50.98	28.05	53.2	false	CONF06
47	ISS00	common_area	47.97	49.75	58.0	false	
47	ISS01	crew_quarters	27.8	35.75	57.8	false	
47	ISS02	crew_quarters	26.87	32.27	69.7	true	
47	ISS03	exercise_area	47.28	75.88	72.9	false	
47	ISS04	lab_module	74.95	49.97	41.5	false	
47	ISS05	cupola	48.79	25.66	55.6	false	
47	ISS06	common_area	50.39	54.45	41.2	false	
47	ISS07	hab_module	29.66	46.27	47.4	false	
47	ISS08	cupola	48.99	26.91	75.6	false	CONF06
47	ISS09	cupola	51.35	27.66	54.5	false	CONF06
48	ISS00	hab_module	25.08	50.35	57.0	false	
48	ISS01	exercise_area	51.86	74.37	62.9	false	
48	ISS02	common_area	48.77	45.71	63.8	false	
48	ISS03	cupola	48.71	29.28	76.1	false	
48	ISS04	crew_quarters	27.71	34.15	36.9	false	
48	ISS05	lab_module	70.75	48.94	53.4	false	
48	ISS06	crew_quarters	27.66	36.54	42.7	false	
48	ISS07	crew_quarters	27.67	31.82	42.0	false	
48	ISS08	cupola	49.1	27.23	81.4	false	CONF06
48	ISS09	cupola	51.57	27.17	51.8	false	CONF06
49	ISS00	cupola	49.12	27.28	55.1	false	
49	ISS01	hab_module	29.4	50.56	63.5	false	
49	ISS02	cupola	48.72	24.92	66.8	false	
49	ISS03	crew_quarters	26.36	37.31	69.2	true	
49	ISS04	lab_module	74.58	48.93	40.8	false	
49	ISS05	crew_quarters	25.13	34.39	52.6	false	
49	ISS06	lab_module	75.79	52.72	42.3	false	
49	ISS07	crew_quarters	26.75	31.66	40.5	false	
49	ISS08	cupola	49.3	27.5	56.9	false	REPA06
49	ISS09	cupola	51.62	26.64	37.5	false	REPA06
50	ISS00	cupola	49.34	27.53	55.4	false	
50	ISS01	crew_quarters	28.37	34.3	63.2	true	
50	ISS02	cupola	48.19	25.44	67.0	false	
50	ISS03	common_area	51.08	55.57	69.1	false	
50	ISS04	hab_module	27.65	48.55	40.7	false	
50	ISS05	common_area	46.86	50.84	52.7	false	
50	ISS06	hab_module	30.03	51.75	42.1	false	
50	ISS07	crew_quarters	25.83	31.82	40.8	false	
50	ISS08	cupola	49.58	27.68	56.7	false	REPA06
50	ISS09	cupola	51.5	26.11	37.6	false	REPA06
