step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
13	ISS10	cupola	47.77	26.63	49.1	false	
13	ISS11	hab_module	30.03	53.4	57.0	false	
13	ISS12	cupola	49.98	25.73	49.2	false	
13	ISS13	common_area	47.82	52.42	57.1	false	
13	ISS14	lab_module	76.96	49.68	46.1	false	
13	ISS15	common_area	45.53	46.51	34.9	false	
13	ISS16	lab_module	73.52	51.68	47.4	false	
13	ISS17	crew_quarters	27.66	33.15	46.2	false	
13	ISS18	lab_module	69.63	50.84	41.6	false	
13	ISS19	common_area	54.91	52.84	51.6	false	
14	ISS00	common_area	49.86	52.04	51.8	false	
14	ISS01	lab_module	75.23	48.15	63.6	false	
14	ISS02	common_area	45.54	50.0	61.1	false	REPA01
14	ISS03	lab_module	76.71	53.22	71.6	false	
14	ISS04	crew_quarters	26.68	33.48	33.5	false	
14	ISS05	lab_module	71.54	52.11	54.1	false	
14	ISS06	common_area	54.42	49.38	45.4	false	
14	ISS07	common_area	45.35	46.75	37.0	false	REPA01
14	ISS08	common_area	50.43	52.0	62.4	false	
14	ISS09	cupola	50.84	25.35	37.3	false	
14	ISS10	crew_quarters	24.6	35.12	51.4	false	
14	ISS11	exercise_area	53.37	74.97	53.7	false	
14	ISS12	crew_quarters	26.4	33.54	45.6	false	
14	ISS13	crew_quarters	26.11	36.0	59.6	true	
14	ISS14	crew_quarters	28.79	33.59	40.4	false	
14	ISS15	lab_module	68.78	48.46	40.4	false	
14	ISS16	common_area	50.96	51.81	45.7	false	
14	ISS17	lab_module	73.95	47.38	48.7	false	
14	ISS18	crew_quarters	24.86	35.68	45.9	false	
14	ISS19	lab_module	77.89	50.9	48.6	false	
15	ISS00	crew_quarters	27.01	35.49	52.4	false	
15	ISS01	hab_module	28.02	47.61	58.0	false	
15	ISS02	common_area	45.78	51.45	68.8	false	
15	ISS03	hab_module	31.07	51.92	68.2	false	
15	ISS04	common_area	49.2	48.12	37.6	false	
15	ISS05	crew_quarters	26.19	36.03	56.1	false	
15	ISS06	lab_module	76.56	48.31	43.4	false	
15	ISS07	exercise_area	46.36	72.21	44.2	false	
15	ISS08	exercise_area	50.7	74.42	56.3	false	
15	ISS09	exercise_area	50.45	71.13	39.5	false	
15	ISS10	common_area	46.34	52.56	45.0	false	
15	ISS11	crew_quarters	29.56	34.89	57.2	false	
15	ISS12	common_area	48.71	48.41	46.5	false	
15	ISS13	hab_module	26.56	52.71	58.2	false	
15	ISS14	crew_quarters	28.38	32.98	40.5	false	
15	ISS15	hab_module	22.02	50.0	35.1	false	
15	ISS16	common_area	51.5	51.4	51.4	false	
15	ISS17	hab_module	26.56	47.29	44.8	false	
15	ISS18	common_area	47.19	53.47	43.7	false	
15	ISS19	cupola	52.81	26.36	50.0	false	
16	ISS00	hab_module	27.7	51.41	54.6	false	
16	ISS01	crew_quarters	27.0	32.89	58.0	true	
16	ISS02	hab_module	23.82	52.29	66.1	false	
16	ISS03	cupola	52.83	27.0	91.3	false	CONF02
16	ISS04	crew_quarters	26.07	33.74	34.3	false	
16	ISS05	common_area	49.94	53.25	57.2	false	
16	ISS06	cupola	51.55	25.14	44.4	false	
16	ISS07	lab_module	68.53	50.25	46.0	false	
16	ISS08	cupola	50.78	27.41	61.8	false	
16	ISS09	cupola	49.8	25.13	50.5	false	CONF02
16	ISS10	crew_quarters	25.44	36.31	49.3	false	
16	ISS11	crew_quarters	29.53	33.96	52.6	false	
16	ISS12	hab_module	25.3	49.1	52.8	false	
16	ISS13	common_area	50.84	53.14	58.4	false	
16	ISS14	hab_module	28.5	46.72	43.4	false	
16	ISS15	crew_quarters	24.07	35.42	34.5	false	
16	ISS16	hab_module	28.31	50.69	49.0	false	
16	ISS17	common_area	48.73	47.0	52.1	false	
16	ISS18	cupola	49.24	28.85	40.0	false	
16	ISS19	common_area	55.05	47.42	51.6	false	
17	ISS00	lab_module	74.61	51.03	52.1	false	
17	ISS01	common_area	49.43	46.79	61.6	false	
17	ISS02	crew_quarters	25.53	36.37	69.4	true	
17	ISS03	cupola	52.75	26.06	89.0	false	CONF02
17	ISS04	exercise_area	48.81	72.59	39.9	false	
17	ISS05	exercise_area	50.67	75.31	51.6	false	
17	ISS06	exercise_area	51.26	70.55	46.3	false	
17	ISS07	exercise_area	46.49	74.67	43.1	false	
17	ISS08	crew_quarters	27.71	34.87	57.8	false	
17	ISS09	cupola	49.29	25.29	53.2	false	CONF02
17	ISS10	lab_module	72.16	53.56	47.4	false	
17	ISS11	crew_quarters	29.21	33.08	53.7	false	
17	ISS12	lab_module	71.59	49.62	47.6	false	
17	ISS13	common_area	51.82	52.7	64.3	false	
17	ISS14	lab_module	73.83	46.33	40.4	false	
17	ISS15	common_area	45.53	53.49	38.7	false	
17	ISS16	crew_quarters	27.77	34.59	51.6	false	
17	ISS17	hab_module	24.93	47.98	50.3	false	
17	ISS18	exercise_area	49.95	76.23	45.5	false	
17	ISS19	exercise_area	52.63	70.53	45.9	false	
18	ISS00	common_area	51.95	50.63	58.2	false	
18	ISS01	lab_module	71.93	47.63	57.5	false	
18	ISS02	common_area	48.92	54.33	68.5	false	
18	ISS03	cupola	52.38	25.21	89.7	false	CONF02
18	ISS04	crew_quarters	25.74	34.32	39.7	false	
18	ISS05	cupola	50.98	28.05	56.4	false	
18	ISS06	crew_quarters	26.98	32.28	40.3	false	
18	ISS07	crew_quarters	24.61	36.36	46.8	false	
18	ISS08	common_area	52.04	50.07	59.4	false	
18	ISS09	cupola	48.85	25.6	51.9	false	CONF02
18	ISS10	common_area	50.16	54.46	47.1	false	
18	ISS11	lab_module	76.35	46.43	54.5	false	
18	ISS12	crew_quarters	25.73	34.61	46.5	false	
18	ISS13	lab_module	75.42	51.63	60.3	false	
18	ISS14	common_area	49.22	45.6	46.5	false	
18	ISS15	crew_quarters	25.21	36.88	34.3	false	
18	ISS16	common_area	51.99	49.51	51.3	false	
18	ISS17	cupola	48.58	25.96	50.3	false	
18	ISS18	hab_module	27.9	53.54	45.9	false	
18	ISS19	cupola	51.2	24.18	50.3	false	
19	ISS00	lab_module	74.95	49.97	55.3	false	
19	ISS01	common_area	47.58	47.82	63.4	false	
19	ISS02	cupola	50.19	28.97	63.2	false	
19	ISS03	cupola	51.75	24.51	90.9	false	CONF02
19	ISS04	exercise_area	48.65	73.46	37.7	false	
19	ISS05	hab_module	29.0	51.52	58.6	false	
19	ISS06	cupola	49.5	24.58	43.6	false	
19	ISS07	common_area	47.16	54.91	40.9	false	
19	ISS08	lab_module	74.88	49.5	64.4	false	
19	ISS09	cupola	48.54	26.04	51.2	false	CONF02
19	ISS10	common_area	51.6	54.17	52.8	false	
19	ISS11	hab_module	28.52	45.62	52.2	false	
19	ISS12	common_area	48.15	50.86	50.0	false	
19	ISS13	crew_quarters	28.3	35.0	63.7	true	
19	ISS14	crew_quarters	25.67	32.55	44.1	false	
19	ISS15	exercise_area	49.09	76.92	40.0	false	
19	ISS16	exercise_area	51.14	72.51	45.8	false	
19	ISS17	exercise_area	47.86	72.87	52.1	false	
19	ISS18	exercise_area	51.79	75.63	43.2	false	
19	ISS19	hab_module	27.24	45.3	46.1	false	
20	ISS00	hab_module	28.35	49.42	54.3	false	
20	ISS01	common_area	47.0	48.73	62.7	false	
20	ISS02	cupola	50.91	28.79	62.4	false	
20	ISS03	cupola	50.92	24.07	71.6	false	REPA02
20	ISS04	cupola	49.1	27.23	37.2	false	
20	ISS05	lab_module	75.87	50.7	57.5	false	
20	ISS06	cupola	48.82	24.86	43.1	false	
20	ISS07	common_area	48.92	55.57	39.9	false	
20	ISS08	hab_module	28.13	49.0	63.6	false	
20	ISS09	cupola	48.38	26.55	32.1	false	REPA02
20	ISS10	hab_module	29.14	52.85	52.0	false	
20	ISS11	common_area	50.3	44.33	51.5	false	
20	ISS12	common_area	48.53	51.42	48.9	false	
20	ISS13	crew_quarters	28.38	34.47	63.2	true	
20	ISS14	hab_module	23.99	47.51	43.0	false	
20	ISS15	common_area	50.49	55.65	39.3	false	
20	ISS16	crew_quarters	27.38	33.69	45.0	false	
20	ISS17	crew_quarters	25.14	34.75	51.2	false	
20	ISS18	crew_quarters	28.6	35.75	42.6	false	
20	ISS19	crew_quarters	26.11	31.74	45.1	false	
21	ISS00	crew_quarters	27.55	33.86	56.4	false	
21	ISS01	hab_module	24.04	49.81	61.4	false	
21	ISS02	exercise_area	52.03	75.43	67.7	false	
21	ISS03	cupola	50.0	23.91	65.7	false	REPA02
21	ISS04	cupola	49.3	27.5	40.0	false	
21	ISS05	crew_quarters	28.37	34.39	53.4	false	
21	ISS06	lab_module	70.36	47.66	40.3	false	
21	ISS07	crew_quarters	27.14	37.31	41.8	false	
21	ISS08	common_area	51.17	48.32	58.1	false	
21	ISS09	cupola	48.41	27.09	37.8	false	REPA02
21	ISS10	lab_module	76.44	51.92	47.3	false	
21	ISS11	common_area	48.44	44.55	57.5	false	
21	ISS12	lab_module	72.48	51.52	45.2	false	
21	ISS13	common_area	53.06	48.89	61.6	false	
21	ISS14	cupola	47.95	25.88	44.4	false	
21	ISS15	hab_module	28.67	54.32	38.6	false	
21	ISS16	exercise_area	50.44	71.96	50.0	false	
21	ISS17	common_area	47.13	51.53	45.2	false	
21	ISS18	cupola	52.16	27.33	45.9	false	
21	ISS19	common_area	46.99	45.19	47.3	false	
22	ISS00	common_area	51.08	48.26	56.5	false	
22	ISS01	cupola	48.43	27.17	60.8	false	
22	ISS02	crew_quarters	28.72	35.55	68.6	true	
22	ISS03	cupola	49.08	24.07	69.9	false	REPA02
22	ISS04	common_area	49.17	51.87	33.9	false	
22	ISS05	lab_module	75.75	48.94	57.7	false	
22	ISS06	common_area	45.81	48.47	40.8	false	
22	ISS07	lab_module	75.4	54.21	41.7	false	
22	ISS08	crew_quarters	27.03	33.52	57.8	false	
22	ISS09	cupola	48.6	27.59	33.3	false	REPA02
22	ISS10	crew_quarters	28.93	34.96	45.1	false	
22	ISS11	lab_module	70.54	46.13	54.2	false	
22	ISS12	common_area	49.72	52.03	51.2	false	
22	ISS13	crew_quarters	28.01	33.48	56.6	false	
22	ISS14	common_area	45.55	49.69	45.1	false	
22	ISS15	cupola	51.93	28.82	37.2	false	
22	ISS16	hab_module	26.75	48.3	51.6	false	
22	ISS17	cupola	48.89	27.94	48.9	false	
22	ISS18	common_area	54.45	49.69	39.9	false	
22	ISS19	lab_module	69.58	47.02	52.0	false	
23	ISS00	exercise_area	50.31	71.92	50.9	false	
23	ISS01	exercise_area	48.2	74.46	63.0	false	
23	ISS02	exercise_area	52.94	73.72	65.3	false	
23	ISS03	cupola	48.25	24.51	66.2	false	REPA02
23	ISS04	crew_quarters	26.66	35.52	36.4	false	
23	ISS05	common_area	52.42	47.82	52.0	false	
23	ISS06	lab_module	69.53	49.94	46.2	false	
23	ISS07	common_area	54.08	53.94	40.0	false	
23	ISS08	lab_module	73.16	48.3	60.4	false	
23	ISS09	cupola	48.95	28.0	37.6	false	REPA02
23	ISS10	common_area	54.43	49.46	49.7	false	
23	ISS11	crew_quarters	24.46	32.83	56.4	false	
23	ISS12	lab_module	73.58	51.67	49.7	false	
23	ISS13	exercise_area	51.15	71.41	62.0	false	
23	ISS14	exercise_area	47.13	74.02	39.3	false	
23	ISS15	exercise_area	53.34	75.03	40.0	false	
23	ISS16	exercise_area	49.56	71.96	47.6	false	
23	ISS17	hab_module	25.65	52.48	46.0	false	
23	ISS18	crew_quarters	28.8	33.63	41.9	false	
23	ISS19	common_area	44.67	48.06	46.4	false	
24	ISS00	cupola	49.89	25.73	55.0	false	
24	ISS01	common_area	48.04	52.6	56.6	false	
24	ISS02	crew_quarters	28.95	34.11	68.8	true	
24	ISS03	common_area	45.24	46.91	69.7	false	
24	ISS04	hab_module	27.16	51.65	35.0	false	
24	ISS05	crew_quarters	27.54	33.08	52.1	false	
24	ISS06	hab_module	23.21	51.15	40.9	false	
24	ISS07	common_area	55.14	52.4	45.6	false	
24	ISS08	hab_module	26.11	48.42	56.4	false	
24	ISS09	common_area	48.83	53.04	37.9	false	
24	ISS10	crew_quarters	28.76	33.52	44.6	false	
24	ISS11	common_area	44.57	48.34	56.0	false	
24	ISS12	cupola	50.51	27.64	48.9	false	
24	ISS13	lab_module	73.86	47.36	62.3	false	
24	ISS14	cupola	48.15	28.0	43.1	false	
24	ISS15	crew_quarters	29.55	34.94	33.5	false	
24	ISS16	crew_quarters	26.12	33.69	51.5	false	
24	ISS17	common_area	49.72	53.24	46.2	false	
24	ISS18	hab_module	29.51	47.51	41.2	false	
24	ISS19	crew_quarters	23.91	34.45	45.9	false	
25	ISS00	lab_module	72.53	48.45	51.8	false	
25	ISS01	crew_quarters	26.25	36.05	60.9	true	
25	ISS02	crew_quarters	28.7	33.42	80.5	true	CONF03
25	ISS03	hab_module	22.16	48.86	76.1	false	
25	ISS04	common_area	51.11	51.72	35.3	false	
25	ISS05	crew_quarters	27.03	32.9	71.3	true	CONF03
25	ISS06	crew_quarters	24.97	35.84	40.3	false	
25	ISS07	hab_module	31.45	50.49	43.3	false	
25	ISS08	common_area	48.66	48.46	63.7	false	
25	ISS09	cupola	49.94	28.38	34.3	false	
25	ISS10	exercise_area	52.1	71.15	51.5	false	
25	ISS11	exercise_area	46.22	73.38	51.7	false	
25	ISS12	exercise_area	51.03	74.14	52.2	false	
25	ISS13	exercise_area	49.77	71.09	60.5	false	
25	ISS14	lab_module	71.01	52.97	40.6	false	
25	ISS15	crew_quarters	29.54	34.01	37.4	false	
25	ISS16	crew_quarters	25.89	33.94	47.0	false	
25	ISS17	hab_module	27.41	52.63	52.8	false	
25	ISS18	common_area	52.16	46.1	40.9	false	
25	ISS19	hab_module	22.25	51.46	49.5	false	
26	ISS00	crew_quarters	26.04	33.76	53.9	false	
26	ISS01	lab_module	73.3	52.71	59.0	false	
26	ISS02	crew_quarters	28.24	32.84	81.7	true	CONF03
26	ISS03	crew_quarters	23.92	34.75	70.8	true	
26	ISS04	common_area	51.61	51.26	41.1	false	
26	ISS05	crew_quarters	26.5	32.89	68.3	true	CONF03
26	ISS06	common_area	47.5	53.7	44.6	false	
26	ISS07	crew_quarters	29.51	33.86	45.9	false	
