step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
13	ISS10	cupola	47.77	26.63	47.2	false	
13	ISS11	hab_module	30.03	53.4	55.0	false	
13	ISS12	cupola	49.98	25.73	47.3	false	
13	ISS13	common_area	47.82	52.42	55.1	false	
13	ISS14	lab_module	76.96	49.68	44.1	false	
13	ISS15	common_area	45.53	46.51	33.0	false	
13	ISS16	lab_module	73.52	51.68	45.5	false	
13	ISS17	crew_quarters	27.66	33.15	44.2	false	
13	ISS18	lab_module	69.63	50.84	39.7	false	
13	ISS19	common_area	54.91	52.84	49.6	false	
14	ISS00	common_area	49.86	52.04	49.5	false	
14	ISS01	lab_module	75.23	48.15	61.3	false	
14	ISS02	common_area	45.54	50.0	61.1	false	
14	ISS03	lab_module	76.71	53.22	69.3	false	
14	ISS04	crew_quarters	26.68	33.48	31.3	false	
14	ISS05	lab_module	71.54	52.11	51.8	false	
14	ISS06	common_area	54.42	49.38	43.1	false	
14	ISS07	cupola	47.68	25.12	36.9	false	
14	ISS08	common_area	50.43	52.0	60.2	false	
14	ISS09	cupola	50.84	25.35	35.0	false	
14	ISS10	crew_quarters	24.6	35.12	49.1	false	
14	ISS11	exercise_area	53.37	74.97	51.5	false	
14	ISS12	crew_quarters	26.4	33.54	43.3	false	
14	ISS13	crew_quarters	26.11	36.0	57.3	false	
14	ISS14	crew_quarters	28.79	33.59	38.1	false	
14	ISS15	lab_module	68.78	48.46	38.1	false	
14	ISS16	common_area	50.96	51.81	43.5	false	
14	ISS17	lab_module	73.95	47.38	46.5	false	
14	ISS18	crew_quarters	24.86	35.68	43.7	false	
14	ISS19	lab_module	77.89	50.9	46.4	false	
15	ISS00	crew_quarters	27.01	35.49	50.6	false	
15	ISS01	hab_module	28.02	47.61	56.2	false	
15	ISS02	common_area	45.78	51.45	67.0	false	
15	ISS03	hab_module	31.07	51.92	66.3	false	
15	ISS04	common_area	49.2	48.12	35.7	false	
15	ISS05	crew_quarters	26.19	36.03	54.3	false	
15	ISS06	lab_module	76.56	48.31	41.5	false	
15	ISS07	exercise_area	46.36	72.21	42.3	false	
15	ISS08	exercise_area	50.7	74.42	54.4	false	
15	ISS09	exercise_area	50.45	71.13	37.6	false	
15	ISS10	common_area	46.34	52.56	43.1	false	
15	ISS11	crew_quarters	29.56	34.89	55.4	false	
15	ISS12	common_area	48.71	48.41	44.6	false	
15	ISS13	hab_module	26.56	52.71	56.3	false	
15	ISS14	crew_quarters	28.38	32.98	38.6	false	
15	ISS15	hab_module	22.02	50.0	33.2	false	
15	ISS16	common_area	51.5	51.4	49.5	false	
15	ISS17	hab_module	26.56	47.29	43.0	false	
15	ISS18	common_area	47.19	53.47	41.8	false	
15	ISS19	cupola	52.81	26.36	48.1	false	
16	ISS00	hab_module	27.7	51.41	52.7	false	
16	ISS01	crew_quarters	27.0	32.89	56.1	false	
16	ISS02	hab_module	23.82	52.29	64.2	false	
16	ISS03	cupola	52.83	27.0	88.4	false	CONF02
16	ISS04	crew_quarters	26.07	33.74	32.3	false	
16	ISS05	common_area	49.94	53.25	55.2	false	
16	ISS06	cupola	51.55	25.14	42.4	false	
16	ISS07	lab_module	68.53	50.25	44.0	false	
16	ISS08	cupola	50.78	27.41	59.9	false	
16	ISS09	cupola	49.8	25.13	47.7	false	CONF02
16	ISS10	crew_quarters	25.44	36.31	47.3	false	
16	ISS11	crew_quarters	29.53	33.96	50.6	false	
16	ISS12	hab_module	25.3	49.1	50.9	false	
16	ISS13	common_area	50.84	53.14	56.5	false	
16	ISS14	hab_module	28.5	46.72	41.4	false	
16	ISS15	crew_quarters	24.07	35.42	32.5	false	
16	ISS16	hab_module	28.31	50.69	47.1	false	
16	ISS17	common_area	48.73	47.0	50.1	false	
16	ISS18	cupola	49.24	28.85	38.1	false	
16	ISS19	common_area	55.05	47.42	49.7	false	
17	ISS00	lab_module	74.61	51.03	50.2	false	
17	ISS01	common_area	49.43	46.79	59.7	false	
17	ISS02	crew_quarters	25.53	36.37	67.5	true	
17	ISS03	cupola	52.75	26.06	86.2	false	CONF02
17	ISS04	exercise_area	48.81	72.59	38.0	false	
17	ISS05	exercise_area	50.67	75.31	49.7	false	
17	ISS06	exercise_area	51.26	70.55	44.4	false	
17	ISS07	exercise_area	46.49	74.67	41.2	false	
17	ISS08	crew_quarters	27.71	34.87	55.9	false	
17	ISS09	cupola	49.29	25.29	50.4	false	CONF02
17	ISS10	lab_module	72.16	53.56	45.4	false	
17	ISS11	crew_quarters	29.21	33.08	51.8	false	
17	ISS12	lab_module	71.59	49.62	45.6	false	
17	ISS13	common_area	51.82	52.7	62.3	false	
17	ISS14	lab_module	73.83	46.33	38.5	false	
17	ISS15	common_area	45.53	53.49	36.8	false	
17	ISS16	crew_quarters	27.77	34.59	49.7	false	
17	ISS17	hab_module	24.93	47.98	48.4	false	
17	ISS18	exercise_area	49.95	76.23	43.5	false	
17	ISS19	exercise_area	52.63	70.53	43.9	false	
18	ISS00	common_area	51.95	50.63	54.5	false	
18	ISS01	lab_module	71.93	47.63	53.8	false	
18	ISS02	common_area	48.92	54.33	64.8	false	
18	ISS03	cupola	52.38	25.21	68.3	false	REPE02
18	ISS04	crew_quarters	25.74	34.32	36.0	false	
18	ISS05	cupola	50.98	28.05	52.6	false	
18	ISS06	crew_quarters	26.98	32.28	36.6	false	
18	ISS07	crew_quarters	24.61	36.36	43.1	false	
18	ISS08	common_area	52.04	50.07	55.7	false	
18	ISS09	cupola	48.85	25.6	30.5	false	REPE02
18	ISS10	common_area	50.16	54.46	43.4	false	
18	ISS11	lab_module	76.35	46.43	50.8	false	
18	ISS12	crew_quarters	25.73	34.61	42.8	false	
18	ISS13	lab_module	75.42	51.63	56.5	false	
18	ISS14	common_area	49.22	45.6	42.7	false	
18	ISS15	crew_quarters	25.21	36.88	30.6	false	
18	ISS16	common_area	51.99	49.51	47.6	false	
18	ISS17	cupola	48.58	25.96	46.5	false	
18	ISS18	hab_module	27.9	53.54	42.2	false	
18	ISS19	cupola	51.2	24.18	46.6	false	
19	ISS00	lab_module	74.95	49.97	51.6	false	
19	ISS01	common_area	47.58	47.82	59.7	false	
19	ISS02	cupola	50.19	28.97	59.5	false	
19	ISS03	cupola	51.75	24.51	69.6	false	REPE02
19	ISS04	exercise_area	48.65	73.46	34.0	false	
19	ISS05	hab_module	29.0	51.52	54.8	false	
19	ISS06	cupola	49.5	24.58	39.9	false	
19	ISS07	common_area	47.16	54.91	37.1	false	
19	ISS08	lab_module	74.88	49.5	60.7	false	
19	ISS09	cupola	48.54	26.04	29.8	false	REPE02
19	ISS10	common_area	51.6	54.17	49.0	false	
19	ISS11	hab_module	28.52	45.62	48.5	false	
19	ISS12	common_area	48.15	50.86	46.2	false	
19	ISS13	crew_quarters	28.3	35.0	60.0	true	
19	ISS14	crew_quarters	25.67	32.55	40.4	false	
19	ISS15	exercise_area	49.09	76.92	36.2	false	
19	ISS16	exercise_area	51.14	72.51	42.1	false	
19	ISS17	exercise_area	47.86	72.87	48.4	false	
19	ISS18	exercise_area	51.79	75.63	39.5	false	
19	ISS19	hab_module	27.24	45.3	42.4	false	
20	ISS00	hab_module	28.35	49.42	51.4	false	
20	ISS01	common_area	47.0	48.73	59.8	false	
20	ISS02	cupola	50.91	28.79	59.5	false	
20	ISS03	cupola	50.92	24.07	69.4	false	REPE02
20	ISS04	cupola	49.1	27.23	34.2	false	
20	ISS05	lab_module	75.87	50.7	54.6	false	
20	ISS06	cupola	48.82	24.86	40.1	false	
20	ISS07	common_area	48.92	55.57	37.0	false	
20	ISS08	hab_module	28.13	49.0	60.7	false	
20	ISS09	cupola	48.38	26.55	30.0	false	REPE02
20	ISS10	hab_module	29.14	52.85	49.1	false	
20	ISS11	common_area	50.3	44.33	48.6	false	
20	ISS12	common_area	48.53	51.42	46.0	false	
20	ISS13	crew_quarters	28.38	34.47	60.3	true	
20	ISS14	hab_module	23.99	47.51	40.1	false	
20	ISS15	common_area	50.49	55.65	36.4	false	
20	ISS16	crew_quarters	27.38	33.69	42.1	false	
20	ISS17	crew_quarters	25.14	34.75	48.2	false	
20	ISS18	crew_quarters	28.6	35.75	39.7	false	
20	ISS19	crew_quarters	26.11	31.74	42.1	false	
21	ISS00	crew_quarters	27.55	33.86	53.4	false	
21	ISS01	hab_module	24.04	49.81	58.5	false	
21	ISS02	exercise_area	52.03	75.43	64.8	false	
21	ISS03	cupola	50.0	23.91	63.6	false	REPE02
21	ISS04	cupola	49.3	27.5	37.1	false	
21	ISS05	crew_quarters	28.37	34.39	50.4	false	
21	ISS06	lab_module	70.36	47.66	37.4	false	
21	ISS07	crew_quarters	27.14	37.31	38.9	false	
21	ISS08	common_area	51.17	48.32	55.2	false	
21	ISS09	cupola	48.41	27.09	35.6	false	REPE02
21	ISS10	lab_module	76.44	51.92	44.3	false	
21	ISS11	common_area	48.44	44.55	54.6	false	
21	ISS12	lab_module	72.48	51.52	42.3	false	
21	ISS13	common_area	53.06	48.89	58.7	false	
21	ISS14	cupola	47.95	25.88	41.5	false	
21	ISS15	hab_module	28.67	54.32	35.6	false	
21	ISS16	exercise_area	50.44	71.96	47.1	false	
21	ISS17	common_area	47.13	51.53	42.3	false	
21	ISS18	cupola	52.16	27.33	43.0	false	
21	ISS19	common_area	46.99	45.19	44.4	false	
22	ISS00	common_area	51.08	48.26	53.3	false	
22	ISS01	cupola	48.43	27.17	57.6	false	
22	ISS02	crew_quarters	28.72	35.55	65.4	true	
22	ISS03	cupola	49.08	24.07	69.2	false	
22	ISS04	common_area	49.17	51.87	30.7	false	
22	ISS05	lab_module	75.75	48.94	54.5	false	
22	ISS06	common_area	45.81	48.47	37.5	false	
22	ISS07	lab_module	75.4	54.21	38.5	false	
22	ISS08	crew_quarters	27.03	33.52	54.6	false	
22	ISS09	lab_module	70.92	51.4	32.7	false	
22	ISS10	crew_quarters	28.93	34.96	41.9	false	
22	ISS11	lab_module	70.54	46.13	51.0	false	
22	ISS12	common_area	49.72	52.03	48.0	false	
22	ISS13	crew_quarters	28.01	33.48	53.4	false	
22	ISS14	common_area	45.55	49.69	41.9	false	
22	ISS15	cupola	51.93	28.82	34.0	false	
22	ISS16	hab_module	26.75	48.3	48.4	false	
22	ISS17	cupola	48.89	27.94	45.7	false	
22	ISS18	common_area	54.45	49.69	36.7	false	
22	ISS19	lab_module	69.58	47.02	48.8	false	
23	ISS00	exercise_area	50.31	71.92	47.6	false	
23	ISS01	exercise_area	48.2	74.46	59.8	false	
23	ISS02	exercise_area	52.94	73.72	62.1	false	
23	ISS03	hab_module	23.84	46.27	65.6	false	
23	ISS04	crew_quarters	26.66	35.52	33.2	false	
23	ISS05	common_area	52.42	47.82	48.8	false	
23	ISS06	lab_module	69.53	49.94	43.0	false	
23	ISS07	common_area	54.08	53.94	36.8	false	
23	ISS08	lab_module	73.16	48.3	57.2	false	
23	ISS09	crew_quarters	25.7	35.75	37.0	false	
23	ISS10	common_area	54.43	49.46	46.5	false	
23	ISS11	crew_quarters	24.46	32.83	53.2	false	
23	ISS12	lab_module	73.58	51.67	46.5	false	
23	ISS13	exercise_area	51.15	71.41	58.7	false	
23	ISS14	exercise_area	47.13	74.02	36.1	false	
23	ISS15	exercise_area	53.34	75.03	36.7	false	
23	ISS16	exercise_area	49.56	71.96	44.4	false	
23	ISS17	hab_module	25.65	52.48	42.8	false	
23	ISS18	crew_quarters	28.8	33.63	38.7	false	
23	ISS19	common_area	44.67	48.06	43.2	false	
24	ISS00	cupola	49.89	25.73	51.4	false	
24	ISS01	common_area	48.04	52.6	52.9	false	
24	ISS02	crew_quarters	28.95	34.11	65.2	true	
24	ISS03	common_area	45.24	46.91	66.0	false	
24	ISS04	hab_module	27.16	51.65	31.4	false	
24	ISS05	crew_quarters	27.54	33.08	48.4	false	
24	ISS06	hab_module	23.21	51.15	37.3	false	
24	ISS07	common_area	55.14	52.4	41.9	false	
24	ISS08	hab_module	26.11	48.42	52.8	false	
24	ISS09	common_area	48.83	53.04	34.2	false	
24	ISS10	crew_quarters	28.76	33.52	41.0	false	
24	ISS11	common_area	44.57	48.34	52.4	false	
24	ISS12	cupola	50.51	27.64	45.2	false	
24	ISS13	lab_module	73.86	47.36	58.6	false	
24	ISS14	cupola	48.15	28.0	39.5	false	
24	ISS15	crew_quarters	29.55	34.94	29.8	false	
24	ISS16	crew_quarters	26.12	33.69	47.9	false	
24	ISS17	common_area	49.72	53.24	42.6	false	
24	ISS18	hab_module	29.51	47.51	37.5	false	
24	ISS19	crew_quarters	23.91	34.45	42.3	false	
25	ISS00	lab_module	72.53	48.45	48.0	false	
25	ISS01	crew_quarters	26.25	36.05	57.1	false	
25	ISS02	crew_quarters	28.7	33.42	74.9	true	CONF03
25	ISS03	hab_module	22.16	48.86	72.3	false	
25	ISS04	common_area	51.11	51.72	31.5	false	
25	ISS05	crew_quarters	27.03	32.9	65.7	true	CONF03
25	ISS06	crew_quarters	24.97	35.84	36.5	false	
25	ISS07	hab_module	31.45	50.49	39.5	false	
25	ISS08	common_area	48.66	48.46	59.9	false	
25	ISS09	cupola	49.94	28.38	30.5	false	
25	ISS10	exercise_area	52.1	71.15	47.7	false	
25	ISS11	exercise_area	46.22	73.38	47.9	false	
25	ISS12	exercise_area	51.03	74.14	48.4	false	
25	ISS13	exercise_area	49.77	71.09	56.7	false	
25	ISS14	lab_module	71.01	52.97	36.8	false	
25	ISS15	crew_quarters	29.54	34.01	33.6	false	
25	ISS16	crew_quarters	25.89	33.94	43.2	false	
25	ISS17	hab_module	27.41	52.63	49.1	false	
25	ISS18	common_area	52.16	46.1	37.1	false	
25	ISS19	hab_module	22.25	51.46	45.7	false	
26	ISS00	crew_quarters	26.04	33.76	50.1	false	
26	ISS01	lab_module	73.3	52.71	55.2	false	
26	ISS02	crew_quarters	28.24	32.84	76.1	true	CONF03
26	ISS03	crew_quarters	23.92	34.75	67.0	true	
26	ISS04	common_area	51.61	51.26	37.3	false	
26	ISS05	crew_quarters	26.5	32.89	62.8	true	CONF03
26	ISS06	common_area	47.5	53.7	40.8	false	
26	ISS07	crew_quarters	29.51	33.86	42.1	false	
26	ISS08	hab_module	25.27	49.15	58.2	false	
